Cá bơn cát
Cá bò đuôi dài
Cá bạch điều
Cá bò một gai lưng
Cá bạc má
Cá bơn mào
Cá bơn ngộ
Cá ba thú
Cá bơn vằn răng to
Cá cam
Cá cam sọc
Cá cam thoi
Cá cam vân
Cá chai
Cá chẽm
Cá chim đen
Cá chim gai
Cá chim trắng
Cá chỉ vàng
Cá cờ ấn độ
Cá cờ lá
Cá cờ xanh
Cá cơm ấn độ
Cá cơm săng
Cá cơm thường
Cá cơm trung hoa
Cá căng vảy to
Cá chuồn vây vàng
Cá dầm
Cá đuối bống đuôi vằn
Cá đỏ dạ lớn
Cá dìa công
Cá đối mục
Cá đổng đen
Cá đổng vây sợi
Cá đuối quạt
Cá dưa xám
Cá đù bạc
Cá đù chấm
Cá đục bạc
Cá đù nanh
Cá đuối bống mõm nhọn
Cá đầu vuông
Cá giò
Cá hè chấm đỏ
Cá hè mõm dài
Cá hố
Cá hồng bạc
Cá hồng bốn sọc
Cá hồng chấm đen
Cá hồng đỏ
Cá hồng dải đen
Cá hồng vàng sọc mờ
Cá hồng lang
Cá hồng vảy ngang
Cá hồng xiên
Cá hanh vàng
Cá khế chấm vàng
Cá khế mõm dài
Cá kẽm hoa
Cá khế mõm ngắn
Cá kẽm sọc vàng
Cá khế sáu sọc
Cá khế vằn
Cá khế vây vàng
Cá khoai
Cá lầm bụng dẹp
Cá liệt lớn
Cá liệt xanh
Cá lượng vây đuôi dài
Cá lượng nhật bản
Cá lượng sáu răng
Cá lượng vạch xám
Cá măng biển
Cá hồng mala
Cá mập miệng rộng
Cá mập đúc xu
Cá miễn sành 2 gai
Cá miễn sành 4 gai
Cá miền dải vàng
Cá miền vàng xanh
Cá mối dài
Cá mối thường
Cá mối vạch
Cá mối vện
Cá mó vệt xanh
Cá mú chấm
Cá mú chấm đen
Cá mú chấm nhỏ
Cá mú chấm vạch
Cá mú dẹt
Cá mú đá
Cá mú đỏ
Cá mú vàng hai sọc đen
Cá mũi kiếm
Cá mú mép đen
Cá mú sao
Cá mú sọc dọc
Cá mú than
Cá mú vây đen
Cá chim
Cá ngừ
Cá ngân
Cá ngựa gai dài
Cá nhám búa
Cá nhám đuôi dài
Cá nhám điểm sao
Cá nhám nhu mì
Cá nhồng đuôi vàng
Cá nhồng lớn
Cá nhồng vằn
Cá nhụ ấn độ
Cá nhụ bốn râu
Cá ngừ bò
Cá ngừ chấm
Cá ngừ chù
Cá nục đỏ
Cá nục heo cờ
Cá ngừ mắt to
Cá ngừ phương đông
Cá nục sồ
Cá nục thuôn
Cá ngừ vằn
Cá ngừ vây vàng
Cá ó sao
Cá phèn hồng
Cá phèn hai sọc
Cá phèn khoai
Cá phèn một sọc
Cá phèn sọc đen
Cá rô biển
Cá sạo
Cá sạo chấm
Cá song chấm trắng
Cá song chấm xanh
Cá song dẹt
Cá song điểm gai
Cá song gió
Cá song mỡ
Cá sòng chấm
Cá song sọc ngang đen
Cá sơn đá
Cá sòng gió
Cá sòng nhật bản
Cá thu bè
Cá thu chấm
Cá thu nhật
Cá thu ngàng
Cá thu vạch
Cá bè toli
Cá trác đỏ
Cá trác đuôi dài
Cá trác đuôi ngắn
Cá tráo
Cá tráo mắt to
Cá tráo vây lưng đen
Cá trích sơ
Cá trích vảy xanh
Cá trích xương
Cá uốp bê lăng
Cá úc thường
Cá mú vân sóng
